        -0.00262679963         0.00019899710        -0.00072916033
        -0.00259792640        -0.00072788967         0.00014026456
        -0.00090671057        -0.00073519989         0.00080449124
        -0.00245482593         0.00191586837         0.00267642992
        -0.00312208048         0.00140598304        -0.00108769768
        -0.00229663667         0.00029100317        -0.00127187924
        -0.00907560337         0.00269868535         0.01682267338
         0.00282280660         0.00992310621        -0.02119009276
        -0.00223243833         0.00235075644        -0.00472317264
        -0.01759645174         0.00598267248        -0.00870867373
        -0.00528813828        -0.00286534080        -0.00232971798
        -0.00280653972        -0.00376019486        -0.00113387558
        -0.00189465192        -0.00614511991         0.00057839346
         0.00268735629        -0.02010586791         0.01226205672
        -0.00139372580        -0.00231749200        -0.00174644900
        -0.00024605811        -0.00139538828        -0.00111654814
        -0.00020075802        -0.00115284507        -0.00089277203
        -0.00056281002        -0.00168580571        -0.00097237662
         0.00324808244        -0.00657151470        -0.00280873040
         0.00313426956        -0.00309721528        -0.00491287851
         0.00120845657        -0.00401829966        -0.00098394696
         0.00080816642        -0.00323781319        -0.00078913299
         0.00151202642        -0.00273379190         0.00049836114
         0.00112372338        -0.00260558780         0.00139659993
         0.00206094934        -0.00523711098         0.00197172947
        -0.00180124143        -0.00291960645        -0.00247875610
        -0.00318453890        -0.00393353085        -0.00014394729
        -0.00278600745        -0.00343547550        -0.00090432233
        -0.00317094559        -0.00265531724        -0.00365380566
        -0.00054516104        -0.00153323911        -0.00667318269
        -0.00180067108        -0.00189224016        -0.00017806034
         0.00240093289         0.00193607532        -0.00882763313
         0.00135073821        -0.00336650573        -0.00284123800
         0.00145087349        -0.00202526370         0.00149735390
         0.00348952934        -0.00426140033         0.00142017847
        -0.00134260096        -0.00258627704         0.00050231037
        -0.00095753007        -0.00144573115         0.00065498751
        -0.00281510901        -0.00204950831         0.00149434078
        -0.00190183040         0.00058569104        -0.00053821674
        -0.00206709462        -0.00023198990         0.00028791316
        -0.00057516813         0.00013394867         0.00059419494
        -0.00155153086         0.00034416050        -0.00141675799
        -0.00110063100         0.00003645810        -0.00323095254
        -0.00020210473        -0.00296326392        -0.00061288292
        -0.00191083595        -0.00208484005        -0.00125872167
        -0.00025161204        -0.00099536593        -0.00074847726
        -0.00006669832        -0.00076137178        -0.00060224839
        -0.00020137467        -0.00127839218        -0.00076886421
         0.00071436437        -0.00351044030        -0.00142621378
         0.00143031244        -0.00164843472         0.00167565713
        -0.00243376624        -0.00388009088         0.00273788384
        -0.00264470216        -0.00195830162        -0.00474242670
        -0.00082996559        -0.00040453110        -0.00193865442
         0.00645164422         0.01032034711        -0.01924370270
         0.00222227980         0.00247559504        -0.00647761223
         0.00282680335         0.00043232188        -0.00536679982
        -0.00060168763        -0.00214893937         0.00127205417
        -0.00127106798        -0.00163719499         0.00004568368
        -0.00141723879        -0.00305375936         0.00071074388
         0.00088123829        -0.00180954683         0.00094320524
         0.00191367191        -0.00224502447         0.00297029460
         0.00117529698        -0.00131606692         0.00144499356
         0.00165791421        -0.00764318559        -0.00478857404
         0.00043662602        -0.00147871688        -0.00186087729
         0.00152360238        -0.00112144537        -0.00477946434
         0.00144086745        -0.00373783974        -0.00155481832
         0.00219197396        -0.00194407233         0.00124105964
         0.00834263194        -0.00424663070         0.00505905583
